0.000000000000000000e+00,1.250349189659891067e+02,3.949416472517115295e+01,1.378843862335601500e+02,4.796587524526950830e+01,1.666785740377224556e+02,1.722941003784646909e+02,2.545978301250481834e+01,1.329964385473411994e+02,3.255835059548554256e+01,1.421611799158566782e+02,4.202888759299165145e+01,1.577802053845891521e+02
1.250349189659891067e+02,0.000000000000000000e+00,1.604977216343874886e+02,2.129997863602703490e+01,1.209716291063825224e+02,5.042989827386376334e+01,5.148144753762162651e+01,1.501581368458288921e+02,8.185860392717335898e+00,1.354572515876675993e+02,2.644177088726794267e+01,1.364397491029934031e+02,5.110860942740226420e+01
3.949416472517115295e+01,1.604977216343874886e+02,0.000000000000000000e+00,1.750022066603216331e+02,4.193693709307665074e+01,1.478799516591889187e+02,1.456723072549097822e+02,1.873843729159520066e+01,1.651302542118695271e+02,2.538389054055805616e+01,1.723461144743565967e+02,2.633489169499489790e+01,1.482857330941595251e+02
1.378843862335601500e+02,2.129997863602703490e+01,1.750022066603216331e+02,0.000000000000000000e+00,1.416510734316431979e+02,3.331476817140930535e+01,3.627088508056640137e+01,1.567434394552984998e+02,1.835490051586215543e+01,1.566197273703416215e+02,5.528162508707493927e+00,1.573087911305758269e+02,3.143748338351522165e+01
4.796587524526950830e+01,1.209716291063825224e+02,4.193693709307665074e+01,1.416510734316431979e+02,0.000000000000000000e+00,1.449687029511402727e+02,1.393546951908251401e+02,5.077652629959524688e+01,1.233739862902701674e+02,1.953314409917053851e+01,1.456935052773181098e+02,1.566355276583569633e+01,1.540665247980452648e+02
1.666785740377224556e+02,5.042989827386376334e+01,1.478799516591889187e+02,3.331476817140930535e+01,1.449687029511402727e+02,0.000000000000000000e+00,5.679556569166213542e+00,1.552102914429403882e+02,4.336482993218175608e+01,1.606145977274694872e+02,2.820797347546076139e+01,1.510955180635278339e+02,9.098057968033851139e+00
1.722941003784646909e+02,5.148144753762162651e+01,1.456723072549097822e+02,3.627088508056640137e+01,1.393546951908251401e+02,5.679556569166213542e+00,0.000000000000000000e+00,1.563971648063251791e+02,4.392780489332360361e+01,1.551421166021504803e+02,3.155161077566766537e+01,1.456593205771802673e+02,1.473492053212978803e+01
2.545978301250481834e+01,1.501581368458288921e+02,1.873843729159520066e+01,1.567434394552984998e+02,5.077652629959524688e+01,1.552102914429403882e+02,1.563971648063251791e+02,0.000000000000000000e+00,1.582765776062682619e+02,3.126235140118629019e+01,1.579908553185869096e+02,3.734770614292249746e+01,1.500217555644120750e+02
1.329964385473411994e+02,8.185860392717335898e+00,1.651302542118695271e+02,1.835490051586215543e+01,1.233739862902701674e+02,4.336482993218175608e+01,4.392780489332360361e+01,1.582765776062682619e+02,0.000000000000000000e+00,1.398732652323122068e+02,2.249622333529790907e+01,1.390340069596458079e+02,4.508302607596439060e+01
3.255835059548554256e+01,1.354572515876675993e+02,2.538389054055805616e+01,1.566197273703416215e+02,1.953314409917053851e+01,1.606145977274694872e+02,1.551421166021504803e+02,3.126235140118629019e+01,1.398732652323122068e+02,0.000000000000000000e+00,1.618989382022184316e+02,9.523365166679525373e+00,1.680769984260607544e+02
1.421611799158566782e+02,2.644177088726794267e+01,1.723461144743565967e+02,5.528162508707493927e+00,1.456935052773181098e+02,2.820797347546076139e+01,3.155161077566766537e+01,1.579908553185869096e+02,2.249622333529790907e+01,1.618989382022184316e+02,0.000000000000000000e+00,1.612478900651618119e+02,2.592649461857544679e+01
4.202888759299165145e+01,1.364397491029934031e+02,2.633489169499489790e+01,1.573087911305758269e+02,1.566355276583569633e+01,1.510955180635278339e+02,1.456593205771802673e+02,3.734770614292249746e+01,1.390340069596458079e+02,9.523365166679525373e+00,1.612478900651618119e+02,0.000000000000000000e+00,1.588132959886170852e+02
1.577802053845891521e+02,5.110860942740226420e+01,1.482857330941595251e+02,3.143748338351522165e+01,1.540665247980452648e+02,9.098057968033851139e+00,1.473492053212978803e+01,1.500217555644120750e+02,4.508302607596439060e+01,1.680769984260607544e+02,2.592649461857544679e+01,1.588132959886170852e+02,0.000000000000000000e+00
