0.0,129.149014412,37.8695569663,138.852281675,52.1668743521,161.743701659,165.665227451,21.3559627232,134.517870948,36.4547071854,144.407616036,40.3489532011,151.892150989
129.149014412,0.0,159.961022286,21.430842087,126.146941366,47.1838176356,46.4868685478,150.500896097,10.467623488,142.216040558,19.7649657787,137.523782561,47.3261758533
37.8695569663,159.961022286,0.0,175.563237068,36.3949259547,151.249553132,150.878810464,19.3310711814,156.284372437,18.0909034886,176.920381995,23.3298327518,152.58470485
138.852281675,21.430842087,175.563237068,0.0,146.770601942,30.2852841761,31.2303911119,156.470208224,26.7290249489,163.519332278,7.51329517193,158.945796628,27.4120746017
52.1668743521,126.146941366,36.3949259547,146.770601942,0.0,146.089413516,142.1171804,47.8829353084,120.062704476,20.2172523678,141.395543594,14.3657661266,155.940977846
161.743701659,47.1838176356,151.249553132,30.2852841761,146.089413516,0.0,4.10365065099,157.48103524,46.0769240089,160.100685994,27.8465719631,157.299270246,9.85159421258
165.665227451,46.4868685478,150.878810464,31.2303911119,142.1171804,4.10365065099,0.0,160.003792931,44.3967726051,157.203456352,27.785528855,153.824875958,13.8503711508
21.3559627232,150.500896097,19.3310711814,156.470208224,47.8829353084,157.48103524,160.003792931,0.0,154.959233776,27.8177810082,163.580681037,33.5546225242,151.742241997
134.517870948,10.467623488,156.284372437,26.7290249489,120.062704476,46.0769240089,44.3967726051,154.959233776,0.0,138.406270322,22.0419869234,132.981843366,48.6383610608
36.4547071854,142.216040558,18.0909034886,163.519332278,20.2172523678,160.100685994,157.203456352,27.8177810082,138.406270322,0.0,160.436499075,5.88179947451,167.152282576
144.407616036,19.7649657787,176.920381995,7.51329517193,141.395543594,27.8465719631,27.785528855,163.580681037,22.0419869234,160.436499075,0.0,154.90379996,27.6303896457
40.3489532011,137.523782561,23.3298327518,158.945796628,14.3657661266,157.299270246,153.824875958,33.5546225242,132.981843366,5.88179947451,154.90379996,0.0,166.232501982
151.892150989,47.3261758533,152.58470485,27.4120746017,155.940977846,9.85159421258,13.8503711508,151.742241997,48.6383610608,167.152282576,27.6303896457,166.232501982,0.0
